STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,DONOR,Donor,RECIPIENT,Recipient,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,UNIT_MULT,Unit multiplier,FLOW_TYPE,Flow type,OBS_STATUS,Observation status
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,216,Humanitarian aid,USD,US dollar,Q,Constant prices,2019,,203.077381,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,216,Humanitarian aid,USD,US dollar,Q,Constant prices,2019,,203.077381,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2009,,9.522846,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2009,,9.522846,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2011,,8.585609,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2011,,8.585609,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2012,,8.580661,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2012,,8.580661,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2013,,5.897827,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2013,,5.897827,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2014,,2.538876,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2014,,2.538876,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2015,,4.026999,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2015,,4.026999,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2016,,0.890589,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2016,,0.890589,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2018,,0.0683,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2018,,0.0683,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2020,,0.20347,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2020,,0.20347,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,213,Development food aid,USD,US dollar,Q,Constant prices,2023,,0.523,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,213,Development food aid,USD,US dollar,Q,Constant prices,2023,,0.523,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2016,,18.83118,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2016,,18.83118,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2017,,40.794299,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2017,,40.794299,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2018,,7.127634,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2018,,7.127634,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2019,,22.189637,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2019,,22.189637,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2020,,19.122459,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2020,,19.122459,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2021,,34.198369,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2021,,34.198369,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2022,,4.664411,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2022,,4.664411,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,255,Net debt relief,USD,US dollar,Q,Constant prices,2023,,4.08539,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,255,Net debt relief,USD,US dollar,Q,Constant prices,2023,,4.08539,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2013,,20.804109,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2013,,20.804109,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2014,,19.669362,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2014,,19.669362,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2015,,28.115,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2015,,28.115,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2018,,562.750533,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2018,,562.750533,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2016,,344.763486,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2016,,344.763486,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2023,,672.649072,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2023,,672.649072,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2021,,425.533982,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2021,,425.533982,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2020,,805.925573,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2020,,805.925573,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2022,,631.073216,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2022,,631.073216,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2019,,446.599509,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2019,,446.599509,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2017,,718.417111,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,207,"Technical cooperation, disbursements",USD,US dollar,Q,Constant prices,2017,,718.417111,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2016,,5025.767506,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2016,,5727.738973,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2014,,3578.255303,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2014,,3864.342891,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2013,,3445.35344,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2013,,3797.579268,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2015,,4046.072251,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2015,,4353.904528,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2009,,3057.318482,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2009,,3437.025,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2011,,3239.208644,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2011,,3573.357885,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2012,,3103.167841,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2012,,3444.330034,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2017,,8249.907997,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2017,,8755.823526,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2023,,11019.937274,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2023,,11019.937274,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2018,,8630.496433,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2018,,9300.496204,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2019,,8885.441706,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2019,,9483.644563,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2020,,10830.901487,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,ALLR,All recipients,240,Gross ODA,USD,US dollar,Q,Constant prices,2020,,11459.559776,,2023,,6,Millions,D,Disbursements,A,Normal value
DATAFLOW,OECD.DCD.FSD:DSD_DAC2@DF_DAC2A(1.3),DAC2A: Aid (ODA) disbursements to countries and regions,I,9PRIV0,Private Donors,DPGC,Developing countries,240,Gross ODA,USD,US dollar,Q,Constant prices,2021,,11975.456713,,2023,,6,Millions,D,Disbursements,A,Normal value
